id,state,district,crop,success_rate
1870,Uttar Pradesh,JHANSI,Sugarcane,0.985775992377798
1871,Uttar Pradesh,KANNAUJ,Millet,0.99786422884444
1872,Uttar Pradesh,KANNAUJ,Groundnut,0.926708322827325
1873,Uttar Pradesh,KANNAUJ,Jowar,0.813219766040616
1874,Uttar Pradesh,KANNAUJ,Rice,0.820656578096359
1875,Uttar Pradesh,KANNAUJ,Barley,0.992907525484937
1876,Uttar Pradesh,KANNAUJ,Wheat,0.8434763931042
1877,Uttar Pradesh,KANNAUJ,Sugarcane,1
1878,Uttar Pradesh,KANPUR DEHAT,Millet,1
1879,Uttar Pradesh,KANPUR DEHAT,Jowar,0.812738937646437
1880,Uttar Pradesh,KANPUR DEHAT,Rice,0.820656578096359
1881,Uttar Pradesh,KANPUR DEHAT,Barley,0.996322217266694
1882,Uttar Pradesh,KANPUR DEHAT,Wheat,0.845384550220622
1883,Uttar Pradesh,KANPUR DEHAT,Sugarcane,1
1884,Uttar Pradesh,KANPUR NAGAR,Millet,1
1885,Uttar Pradesh,KANPUR NAGAR,Groundnut,0.911005174863328
1886,Uttar Pradesh,KANPUR NAGAR,Jowar,0.813219766040616
1887,Uttar Pradesh,KANPUR NAGAR,Rice,0.820656578096359
1888,Uttar Pradesh,KANPUR NAGAR,Barley,0.990707633298104
1889,Uttar Pradesh,KANPUR NAGAR,Wheat,0.841863910628189
1890,Uttar Pradesh,KANPUR NAGAR,Sugarcane,1
1891,Uttar Pradesh,KANPUR NAGAR,Soyabean,0.996970970237108
1892,Uttar Pradesh,KASGANJ,Millet,1
1893,Uttar Pradesh,KASGANJ,Rice,0.820356942082215
1894,Uttar Pradesh,KASGANJ,Sugarcane,1
1895,Uttar Pradesh,KASGANJ,Barley,0.959945640605977
1896,Uttar Pradesh,KASGANJ,Wheat,0.84605377361948
1897,Uttar Pradesh,KAUSHAMBI,Millet,0.991583829693633
1898,Uttar Pradesh,KAUSHAMBI,Jowar,0.797102814837287
1899,Uttar Pradesh,KAUSHAMBI,Rice,0.820656578096359
1900,Uttar Pradesh,KAUSHAMBI,Barley,0.996322217266694
1901,Uttar Pradesh,KAUSHAMBI,Wheat,0.84605377361948
1902,Uttar Pradesh,KAUSHAMBI,Sugarcane,0.99229397889461
1903,Uttar Pradesh,KAUSHAMBI,Groundnut,0.924029734077174
1904,Uttar Pradesh,KHERI,Millet,0.99960392332146
1905,Uttar Pradesh,KHERI,Groundnut,0.926708322827325
1906,Uttar Pradesh,KHERI,Jowar,0.811363688153513
1907,Uttar Pradesh,KHERI,Rice,0.816466972410336
1908,Uttar Pradesh,KHERI,Barley,0.995988465857112
1909,Uttar Pradesh,KHERI,Wheat,0.84068596281714
1910,Uttar Pradesh,KHERI,Sugarcane,1
1911,Uttar Pradesh,KUSHI NAGAR,Millet,0.984799948144947
1912,Uttar Pradesh,KUSHI NAGAR,Rice,0.81882045992816
1913,Uttar Pradesh,KUSHI NAGAR,Barley,0.980651788445971
1914,Uttar Pradesh,KUSHI NAGAR,Wheat,0.844696917349911
1915,Uttar Pradesh,KUSHI NAGAR,Sugarcane,1
1916,Uttar Pradesh,KUSHI NAGAR,Groundnut,0.926708322827325
1917,Uttar Pradesh,LALITPUR,Groundnut,0.919661819649124
1918,Uttar Pradesh,LALITPUR,Jowar,0.798080487802973
1919,Uttar Pradesh,LALITPUR,Rice,0.820656578096359
1920,Uttar Pradesh,LALITPUR,Soyabean,0.994243610469224
1921,Uttar Pradesh,LALITPUR,Barley,0.981653656928246
1922,Uttar Pradesh,LALITPUR,Wheat,0.839022848873169
1923,Uttar Pradesh,LALITPUR,Sugarcane,0.768374111545094
1924,Uttar Pradesh,LUCKNOW,Millet,0.993001870580622
1925,Uttar Pradesh,LUCKNOW,Groundnut,0.78124491677701
1926,Uttar Pradesh,LUCKNOW,Jowar,0.813219766040616
1927,Uttar Pradesh,LUCKNOW,Rice,0.820656578096359
1928,Uttar Pradesh,LUCKNOW,Barley,0.985479307944538
1929,Uttar Pradesh,LUCKNOW,Wheat,0.84605377361948
1930,Uttar Pradesh,LUCKNOW,Sugarcane,0.999411318235174
1931,Uttar Pradesh,MAHARAJGANJ,Groundnut,0.911245232965807
1932,Uttar Pradesh,MAHARAJGANJ,Rice,0.820656578096359
1933,Uttar Pradesh,MAHARAJGANJ,Barley,0.996322217266694
1934,Uttar Pradesh,MAHARAJGANJ,Wheat,0.84605377361948
1935,Uttar Pradesh,MAHARAJGANJ,Sugarcane,0.999209649207538
1936,Uttar Pradesh,MAHOBA,Groundnut,0.926708322827325
1937,Uttar Pradesh,MAHOBA,Jowar,0.813219766040616
1938,Uttar Pradesh,MAHOBA,Rice,0.808425009804075
1939,Uttar Pradesh,MAHOBA,Soyabean,0.996970970237108
1940,Uttar Pradesh,MAHOBA,Barley,0.994207449208706
1941,Uttar Pradesh,MAHOBA,Wheat,0.84605377361948
1942,Uttar Pradesh,MAHOBA,Sugarcane,1
1943,Uttar Pradesh,MAINPURI,Millet,1
1944,Uttar Pradesh,MAINPURI,Groundnut,0.924901622291399
1945,Uttar Pradesh,MAINPURI,Jowar,0.813219766040616
1946,Uttar Pradesh,MAINPURI,Rice,0.815770690902554
1947,Uttar Pradesh,MAINPURI,Barley,0.994511216623031
1948,Uttar Pradesh,MAINPURI,Wheat,0.837344140640258
1949,Uttar Pradesh,MAINPURI,Sugarcane,1
1950,Uttar Pradesh,MATHURA,Millet,0.999725516677748
1951,Uttar Pradesh,MATHURA,Jowar,0.813219766040616
1952,Uttar Pradesh,MATHURA,Rice,0.814786649576387
1953,Uttar Pradesh,MATHURA,Barley,0.996322217266694
1954,Uttar Pradesh,MATHURA,Wheat,0.845025180090852
1955,Uttar Pradesh,MATHURA,Sugarcane,1
1956,Uttar Pradesh,MAU,Millet,0.996482241030779
1957,Uttar Pradesh,MAU,Groundnut,0.926708322827325
1958,Uttar Pradesh,MAU,Rice,0.814532191445556
1959,Uttar Pradesh,MAU,Barley,0.996322217266694
1960,Uttar Pradesh,MAU,Wheat,0.839308523657308
1961,Uttar Pradesh,MAU,Sugarcane,1
1962,Uttar Pradesh,MEERUT,Rice,0.820656578096359
1963,Uttar Pradesh,MEERUT,Barley,0.995332807695699
1964,Uttar Pradesh,MEERUT,Wheat,0.84605377361948
1965,Uttar Pradesh,MEERUT,Sugarcane,1
1966,Uttar Pradesh,MIRZAPUR,Millet,0.993305797371707
1967,Uttar Pradesh,MIRZAPUR,Groundnut,0.926708322827325
1968,Uttar Pradesh,MIRZAPUR,Jowar,0.800945419701718
1969,Uttar Pradesh,MIRZAPUR,Rice,0.820656578096359
1970,Uttar Pradesh,MIRZAPUR,Barley,0.996322217266694
1971,Uttar Pradesh,MIRZAPUR,Wheat,0.84605377361948
1972,Uttar Pradesh,MIRZAPUR,Sugarcane,1
1973,Uttar Pradesh,MORADABAD,Millet,0.991848421263942
1974,Uttar Pradesh,MORADABAD,Jowar,0.809289394633936
1975,Uttar Pradesh,MORADABAD,Rice,0.820656578096359
1976,Uttar Pradesh,MORADABAD,Barley,0.993396303583415
1977,Uttar Pradesh,MORADABAD,Wheat,0.84605377361948
1978,Uttar Pradesh,MORADABAD,Sugarcane,0.995012173416363
1979,Uttar Pradesh,MUZAFFARNAGAR,Rice,0.820656578096359
1980,Uttar Pradesh,MUZAFFARNAGAR,Barley,0.996322217266694
1981,Uttar Pradesh,MUZAFFARNAGAR,Wheat,0.84605377361948
1982,Uttar Pradesh,MUZAFFARNAGAR,Sugarcane,0.995414024857418
1983,Uttar Pradesh,PILIBHIT,Groundnut,0.897553178690668
1984,Uttar Pradesh,PILIBHIT,Rice,0.820656578096359
1985,Uttar Pradesh,PILIBHIT,Wheat,0.846029986368284
1986,Uttar Pradesh,PILIBHIT,Sugarcane,1
1987,Uttar Pradesh,PILIBHIT,Soyabean,0.996970970237108
1988,Uttar Pradesh,RAE BARELI,Millet,1
1989,Uttar Pradesh,RAE BARELI,Groundnut,0.926708322827325
1990,Uttar Pradesh,RAE BARELI,Jowar,0.813219766040616
1991,Uttar Pradesh,RAE BARELI,Rice,0.817015865618366
1992,Uttar Pradesh,RAE BARELI,Barley,0.996322217266694
1993,Uttar Pradesh,RAE BARELI,Wheat,0.84605377361948
1994,Uttar Pradesh,RAE BARELI,Sugarcane,0.996585915197961
1995,Uttar Pradesh,RAMPUR,Millet,0.989880593567473
1996,Uttar Pradesh,RAMPUR,Jowar,0.813219766040616
1997,Uttar Pradesh,RAMPUR,Rice,0.820656578096359
1998,Uttar Pradesh,RAMPUR,Wheat,0.845862914805922
1999,Uttar Pradesh,RAMPUR,Sugarcane,1
2000,Uttar Pradesh,RAMPUR,Barley,0.975818525351324
2001,Uttar Pradesh,SAHARANPUR,Groundnut,0.926708322827325
2002,Uttar Pradesh,SAHARANPUR,Rice,0.820656578096359
2003,Uttar Pradesh,SAHARANPUR,Wheat,0.845547486338438
2004,Uttar Pradesh,SAHARANPUR,Sugarcane,0.99859921121789
2005,Uttar Pradesh,SAMBHAL,Millet,1
2006,Uttar Pradesh,SAMBHAL,Rice,0.820656578096359
2007,Uttar Pradesh,SAMBHAL,Sugarcane,0.997916599296844
2008,Uttar Pradesh,SAMBHAL,Barley,0.847874309509492
2009,Uttar Pradesh,SAMBHAL,Wheat,0.763719869431842
2010,Uttar Pradesh,SANT KABEER NAGAR,Millet,1
2011,Uttar Pradesh,SANT KABEER NAGAR,Groundnut,0.926708322827325
2012,Uttar Pradesh,SANT KABEER NAGAR,Rice,0.819925986522915
2013,Uttar Pradesh,SANT KABEER NAGAR,Barley,0.996322217266694
2014,Uttar Pradesh,SANT KABEER NAGAR,Wheat,0.84605377361948
2015,Uttar Pradesh,SANT KABEER NAGAR,Sugarcane,1
2016,Uttar Pradesh,SANT RAVIDAS NAGAR,Millet,1
2017,Uttar Pradesh,SANT RAVIDAS NAGAR,Jowar,0.793405767453673
2018,Uttar Pradesh,SANT RAVIDAS NAGAR,Rice,0.817326716281187
2019,Uttar Pradesh,SANT RAVIDAS NAGAR,Barley,0.996322217266694
2020,Uttar Pradesh,SANT RAVIDAS NAGAR,Wheat,0.84605377361948
2021,Uttar Pradesh,SANT RAVIDAS NAGAR,Sugarcane,1
2022,Uttar Pradesh,SHAHJAHANPUR,Millet,1
2023,Uttar Pradesh,SHAHJAHANPUR,Groundnut,0.9245229037254
2024,Uttar Pradesh,SHAHJAHANPUR,Jowar,0.804403101636907
2025,Uttar Pradesh,SHAHJAHANPUR,Rice,0.820656578096359
2026,Uttar Pradesh,SHAHJAHANPUR,Barley,0.991044666017873
2027,Uttar Pradesh,SHAHJAHANPUR,Wheat,0.843696533404063
2028,Uttar Pradesh,SHAHJAHANPUR,Sugarcane,1
2029,Uttar Pradesh,SHAMLI,Rice,0.819003957972627
2030,Uttar Pradesh,SHAMLI,Sugarcane,1
2031,Uttar Pradesh,SHAMLI,Wheat,0.84605377361948
2032,Uttar Pradesh,SHRAVASTI,Jowar,0.813219766040616
2033,Uttar Pradesh,SHRAVASTI,Rice,0.812758890936
2034,Uttar Pradesh,SHRAVASTI,Barley,0.996322217266694
2035,Uttar Pradesh,SHRAVASTI,Wheat,0.84605377361948
2036,Uttar Pradesh,SHRAVASTI,Sugarcane,0.999342247568906
2037,Uttar Pradesh,SHRAVASTI,Groundnut,0.926708322827325
2038,Uttar Pradesh,SIDDHARTH NAGAR,Groundnut,0.924275088345499
2039,Uttar Pradesh,SIDDHARTH NAGAR,Rice,0.820656578096359
2040,Uttar Pradesh,SIDDHARTH NAGAR,Barley,0.994607576516094
2041,Uttar Pradesh,SIDDHARTH NAGAR,Wheat,0.84605377361948
2042,Uttar Pradesh,SIDDHARTH NAGAR,Sugarcane,0.998448718185322
2043,Uttar Pradesh,SITAPUR,Millet,1
2044,Uttar Pradesh,SITAPUR,Groundnut,0.926708322827325
2045,Uttar Pradesh,SITAPUR,Jowar,0.813219766040616
2046,Uttar Pradesh,SITAPUR,Rice,0.813121523192636
2047,Uttar Pradesh,SITAPUR,Barley,0.988628959138459
2048,Uttar Pradesh,SITAPUR,Wheat,0.841945178762549
2049,Uttar Pradesh,SITAPUR,Sugarcane,0.999874082757741
2050,Uttar Pradesh,SONBHADRA,Jowar,0.792803343707244
2051,Uttar Pradesh,SONBHADRA,Rice,0.820656578096359
2052,Uttar Pradesh,SONBHADRA,Barley,0.996322217266694
2053,Uttar Pradesh,SONBHADRA,Wheat,0.84605377361948
2054,Uttar Pradesh,SONBHADRA,Sugarcane,0.992852438719543
2055,Uttar Pradesh,SONBHADRA,Groundnut,0.913267626746908
2056,Uttar Pradesh,SONBHADRA,Millet,0.992450125329674
2057,Uttar Pradesh,SULTANPUR,Millet,1
2058,Uttar Pradesh,SULTANPUR,Jowar,0.813219766040616
2059,Uttar Pradesh,SULTANPUR,Rice,0.817930531068849
2060,Uttar Pradesh,SULTANPUR,Barley,0.99614218420752
2061,Uttar Pradesh,SULTANPUR,Wheat,0.843969008357691
2062,Uttar Pradesh,SULTANPUR,Sugarcane,1
2063,Uttar Pradesh,UNNAO,Millet,0.99385494499748
2064,Uttar Pradesh,UNNAO,Groundnut,0.926708322827325
2065,Uttar Pradesh,UNNAO,Jowar,0.813219766040616
2066,Uttar Pradesh,UNNAO,Rice,0.819309597509032
2067,Uttar Pradesh,UNNAO,Barley,0.990594513675258
2068,Uttar Pradesh,UNNAO,Wheat,0.844383763635749
2069,Uttar Pradesh,UNNAO,Sugarcane,1
2070,Uttar Pradesh,VARANASI,Millet,0.990141503819732
2071,Uttar Pradesh,VARANASI,Jowar,0.813219766040616
2072,Uttar Pradesh,VARANASI,Rice,0.816546362313425
2073,Uttar Pradesh,VARANASI,Wheat,0.84605377361948
2074,Uttar Pradesh,VARANASI,Sugarcane,0.998723087679272
2075,Uttar Pradesh,VARANASI,Barley,0.994300181790502
2076,West Bengal,24 PARAGANAS NORTH,Rice,0.819855736325108
2077,West Bengal,24 PARAGANAS NORTH,Wheat,0.84605377361948
2078,West Bengal,24 PARAGANAS NORTH,Groundnut,0.926708322827325
2079,West Bengal,24 PARAGANAS NORTH,Sugarcane,0.994008984207584
2080,West Bengal,24 PARAGANAS SOUTH,Rice,0.820656578096359
2081,West Bengal,24 PARAGANAS SOUTH,Wheat,0.84552260953225
2082,West Bengal,24 PARAGANAS SOUTH,Sugarcane,0.973876296717522
2083,West Bengal,24 PARAGANAS SOUTH,Groundnut,0.926708322827325
2084,West Bengal,BANKURA,Rice,0.820115337290283
2085,West Bengal,BANKURA,Wheat,0.84605377361948
2086,West Bengal,BANKURA,Groundnut,0.926708322827325
2087,West Bengal,BANKURA,Sugarcane,1
2088,West Bengal,BARDHAMAN,Rice,0.819732586004646
2089,West Bengal,BARDHAMAN,Wheat,0.84605377361948
2090,West Bengal,BARDHAMAN,Groundnut,0.926708322827325
2091,West Bengal,BARDHAMAN,Sugarcane,1
2092,West Bengal,BIRBHUM,Rice,0.820656578096359
2093,West Bengal,BIRBHUM,Wheat,0.84605377361948
2094,West Bengal,BIRBHUM,Barley,0.996322217266694
2095,West Bengal,BIRBHUM,Groundnut,0.780522522223095
2096,West Bengal,BIRBHUM,Sugarcane,0.985925415904146
2097,West Bengal,BIRBHUM,Jowar,0.813219766040616
2098,West Bengal,COOCHBEHAR,Rice,0.820656578096359
2099,West Bengal,COOCHBEHAR,Wheat,0.84605377361948
2100,West Bengal,COOCHBEHAR,Groundnut,0.909534333555959
2101,West Bengal,COOCHBEHAR,Sugarcane,1
2102,West Bengal,DARJEELING,Tea,0.998873899441096
2103,West Bengal,DARJEELING,Rice,0.820656578096359
2104,West Bengal,DARJEELING,Soyabean,0.996970970237108
2105,West Bengal,DARJEELING,Wheat,0.84605377361948
2106,West Bengal,DARJEELING,Barley,0.989337625168058
2107,West Bengal,DINAJPUR DAKSHIN,Rice,0.819070917000973
2108,West Bengal,DINAJPUR DAKSHIN,Wheat,0.84605377361948
2109,West Bengal,DINAJPUR DAKSHIN,Groundnut,0.926708322827325
2110,West Bengal,DINAJPUR UTTAR,Tea,0.99910469655775
2111,West Bengal,DINAJPUR UTTAR,Rice,0.817372598157431
2112,West Bengal,DINAJPUR UTTAR,Wheat,0.84605377361948
2113,West Bengal,DINAJPUR UTTAR,Sugarcane,1
2114,West Bengal,DINAJPUR UTTAR,Groundnut,0.926708322827325
2115,West Bengal,HOOGHLY,Rice,0.820656578096359
2116,West Bengal,HOOGHLY,Wheat,0.84605377361948
2117,West Bengal,HOOGHLY,Groundnut,0.922595661925701
2118,West Bengal,HOOGHLY,Sugarcane,0.982897591952427
2119,West Bengal,HOWRAH,Rice,0.820656578096359
2120,West Bengal,HOWRAH,Wheat,0.84605377361948
2121,West Bengal,HOWRAH,Groundnut,0.926708322827325
2122,West Bengal,JALPAIGURI,Tea,0.997854590048182
2123,West Bengal,JALPAIGURI,Rice,0.820656578096359
2124,West Bengal,JALPAIGURI,Wheat,0.84605377361948
2125,West Bengal,JALPAIGURI,Sugarcane,1
2126,West Bengal,JALPAIGURI,Barley,0.974753901330158
2127,West Bengal,JALPAIGURI,Groundnut,0.926708322827325
2128,West Bengal,MALDAH,Rice,0.820172224528228
2129,West Bengal,MALDAH,Wheat,0.84605377361948
2130,West Bengal,MALDAH,Barley,0.98823432324174
2131,West Bengal,MALDAH,Sugarcane,0.98940255396225
2132,West Bengal,MALDAH,Groundnut,0.926307916682537
2133,West Bengal,MEDINIPUR EAST,Rice,0.820656578096359
2134,West Bengal,MEDINIPUR EAST,Wheat,0.84605377361948
2135,West Bengal,MEDINIPUR EAST,Groundnut,0.919186433429426
2136,West Bengal,MEDINIPUR WEST,Rice,0.820656578096359
2137,West Bengal,MEDINIPUR WEST,Wheat,0.84528573874924
2138,West Bengal,MEDINIPUR WEST,Groundnut,0.925091865241065
2139,West Bengal,MEDINIPUR WEST,Sugarcane,1
2140,West Bengal,MURSHIDABAD,Rice,0.815068120426179
2141,West Bengal,MURSHIDABAD,Wheat,0.842050217322205
2142,West Bengal,MURSHIDABAD,Barley,0.990047908561287
2143,West Bengal,MURSHIDABAD,Jowar,0.810063006527174
2144,West Bengal,MURSHIDABAD,Sugarcane,0.994284309075208
2145,West Bengal,MURSHIDABAD,Groundnut,0.693736511053683
2146,West Bengal,NADIA,Rice,0.814455606107073
2147,West Bengal,NADIA,Wheat,0.84605377361948
2148,West Bengal,NADIA,Groundnut,0.92224263393951
2149,West Bengal,NADIA,Sugarcane,0.989886852231377
2150,West Bengal,NADIA,Barley,0.996322217266694
2151,West Bengal,PURULIA,Rice,0.817922405985836
2152,West Bengal,PURULIA,Wheat,0.84605377361948
2153,West Bengal,PURULIA,Groundnut,0.925453626937621
2154,West Bengal,PURULIA,Sugarcane,1
